,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
11121,Togo,TGO,2021-03-11,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11122,Togo,TGO,2021-03-12,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11123,Togo,TGO,2021-03-13,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11124,Togo,TGO,2021-03-14,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11125,Togo,TGO,2021-03-15,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11126,Togo,TGO,2021-03-16,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11127,Togo,TGO,2021-03-17,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11128,Togo,TGO,2021-03-18,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11129,Togo,TGO,2021-03-19,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11130,Togo,TGO,2021-03-20,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11131,Togo,TGO,2021-03-21,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11132,Togo,TGO,2021-03-22,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11133,Togo,TGO,2021-03-23,,,,,2806.0,,,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11134,Togo,TGO,2021-03-24,42092.0,42092.0,,,2806.0,0.51,0.51,,339.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11135,Togo,TGO,2021-03-25,,,,,2793.0,,,,337.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11136,Togo,TGO,2021-03-26,,,,,2779.0,,,,336.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11137,Togo,TGO,2021-03-27,,,,,2765.0,,,,334.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11138,Togo,TGO,2021-03-28,,,,,2752.0,,,,332.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11139,Togo,TGO,2021-03-29,,,,,2738.0,,,,331.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11140,Togo,TGO,2021-03-30,,,,,2724.0,,,,329.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11141,Togo,TGO,2021-03-31,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11142,Togo,TGO,2021-04-01,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11143,Togo,TGO,2021-04-02,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11144,Togo,TGO,2021-04-03,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11145,Togo,TGO,2021-04-04,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11146,Togo,TGO,2021-04-05,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11147,Togo,TGO,2021-04-06,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11148,Togo,TGO,2021-04-07,,,,,2711.0,,,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11149,Togo,TGO,2021-04-08,82753.0,82753.0,,,2711.0,1.0,1.0,,327.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11150,Togo,TGO,2021-04-09,,,,,2816.0,,,,340.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11151,Togo,TGO,2021-04-10,,,,,2922.0,,,,353.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11152,Togo,TGO,2021-04-11,,,,,3027.0,,,,366.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11153,Togo,TGO,2021-04-12,,,,,3133.0,,,,378.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11154,Togo,TGO,2021-04-13,100000.0,100000.0,,,3238.0,1.21,1.21,,391.0,Oxford/AstraZeneca,Government of Togo,https://www.republicoftogo.com/Toutes-les-rubriques/Sante/Plus-de-100.000-personnes-deja-vaccinees
11155,Trinidad and Tobago,TTO,2021-02-15,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11156,Trinidad and Tobago,TTO,2021-02-16,,,,,63.0,,,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11157,Trinidad and Tobago,TTO,2021-02-17,,,,,63.0,,,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11158,Trinidad and Tobago,TTO,2021-02-18,,,,,63.0,,,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11159,Trinidad and Tobago,TTO,2021-02-19,,,,,63.0,,,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11160,Trinidad and Tobago,TTO,2021-02-20,,,,,63.0,,,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11161,Trinidad and Tobago,TTO,2021-02-21,,,,,63.0,,,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11162,Trinidad and Tobago,TTO,2021-02-22,440.0,440.0,,,63.0,0.03,0.03,,45.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11163,Trinidad and Tobago,TTO,2021-02-23,,,,,70.0,,,,50.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11164,Trinidad and Tobago,TTO,2021-02-24,,,,,76.0,,,,54.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11165,Trinidad and Tobago,TTO,2021-02-25,,,,,83.0,,,,59.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11166,Trinidad and Tobago,TTO,2021-02-26,,,,,90.0,,,,64.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11167,Trinidad and Tobago,TTO,2021-02-27,991.0,991.0,,,97.0,0.07,0.07,,69.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11168,Trinidad and Tobago,TTO,2021-02-28,,,,,101.0,,,,72.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11169,Trinidad and Tobago,TTO,2021-03-01,,,,,106.0,,,,76.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11170,Trinidad and Tobago,TTO,2021-03-02,,,,,104.0,,,,74.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11171,Trinidad and Tobago,TTO,2021-03-03,,,,,101.0,,,,72.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11172,Trinidad and Tobago,TTO,2021-03-04,,,,,99.0,,,,71.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11173,Trinidad and Tobago,TTO,2021-03-05,,,,,97.0,,,,69.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11174,Trinidad and Tobago,TTO,2021-03-06,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11175,Trinidad and Tobago,TTO,2021-03-07,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11176,Trinidad and Tobago,TTO,2021-03-08,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11177,Trinidad and Tobago,TTO,2021-03-09,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11178,Trinidad and Tobago,TTO,2021-03-10,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11179,Trinidad and Tobago,TTO,2021-03-11,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11180,Trinidad and Tobago,TTO,2021-03-12,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11181,Trinidad and Tobago,TTO,2021-03-13,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11182,Trinidad and Tobago,TTO,2021-03-14,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11183,Trinidad and Tobago,TTO,2021-03-15,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11184,Trinidad and Tobago,TTO,2021-03-16,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11185,Trinidad and Tobago,TTO,2021-03-17,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11186,Trinidad and Tobago,TTO,2021-03-18,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11187,Trinidad and Tobago,TTO,2021-03-19,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11188,Trinidad and Tobago,TTO,2021-03-20,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11189,Trinidad and Tobago,TTO,2021-03-21,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11190,Trinidad and Tobago,TTO,2021-03-22,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11191,Trinidad and Tobago,TTO,2021-03-23,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11192,Trinidad and Tobago,TTO,2021-03-24,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11193,Trinidad and Tobago,TTO,2021-03-25,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11194,Trinidad and Tobago,TTO,2021-03-26,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11195,Trinidad and Tobago,TTO,2021-03-27,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11196,Trinidad and Tobago,TTO,2021-03-28,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11197,Trinidad and Tobago,TTO,2021-03-29,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11198,Trinidad and Tobago,TTO,2021-03-30,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11199,Trinidad and Tobago,TTO,2021-03-31,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11200,Trinidad and Tobago,TTO,2021-04-01,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11201,Trinidad and Tobago,TTO,2021-04-02,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11202,Trinidad and Tobago,TTO,2021-04-03,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11203,Trinidad and Tobago,TTO,2021-04-04,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11204,Trinidad and Tobago,TTO,2021-04-05,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11205,Trinidad and Tobago,TTO,2021-04-06,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11206,Trinidad and Tobago,TTO,2021-04-07,,,,,95.0,,,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11207,Trinidad and Tobago,TTO,2021-04-08,4777.0,4777.0,,,95.0,0.34,0.34,,68.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11208,Trinidad and Tobago,TTO,2021-04-09,,,,,246.0,,,,176.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11209,Trinidad and Tobago,TTO,2021-04-10,,,,,397.0,,,,284.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11210,Trinidad and Tobago,TTO,2021-04-11,,,,,548.0,,,,392.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11211,Trinidad and Tobago,TTO,2021-04-12,,,,,699.0,,,,499.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11212,Trinidad and Tobago,TTO,2021-04-13,,,,,850.0,,,,607.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11213,Trinidad and Tobago,TTO,2021-04-14,11686.0,11686.0,,,1001.0,0.84,0.84,,715.0,Oxford/AstraZeneca,Ministry of Health,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021
11214,Tunisia,TUN,2021-03-12,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11215,Tunisia,TUN,2021-03-13,743.0,743.0,,743.0,743.0,0.01,0.01,,63.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11216,Tunisia,TUN,2021-03-14,2076.0,2076.0,,1333.0,1038.0,0.02,0.02,,88.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11217,Tunisia,TUN,2021-03-15,2555.0,2555.0,,479.0,852.0,0.02,0.02,,72.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11218,Tunisia,TUN,2021-03-16,,,,,908.0,,,,77.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11219,Tunisia,TUN,2021-03-17,,,,,942.0,,,,80.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11220,Tunisia,TUN,2021-03-18,,,,,964.0,,,,82.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11221,Tunisia,TUN,2021-03-19,6861.0,6861.0,,,980.0,0.06,0.06,,83.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11222,Tunisia,TUN,2021-03-20,,,,,1276.0,,,,108.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11223,Tunisia,TUN,2021-03-21,12496.0,12496.0,,,1489.0,0.11,0.11,,126.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11224,Tunisia,TUN,2021-03-22,18020.0,18020.0,,5524.0,2209.0,0.15,0.15,,187.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11225,Tunisia,TUN,2021-03-23,22040.0,22040.0,,4020.0,2630.0,0.19,0.19,,223.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11226,Tunisia,TUN,2021-03-24,,,,,3189.0,,,,270.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11227,Tunisia,TUN,2021-03-25,32026.0,32026.0,,,3749.0,0.27,0.27,,317.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11228,Tunisia,TUN,2021-03-26,38853.0,38853.0,,6827.0,4570.0,0.33,0.33,,387.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11229,Tunisia,TUN,2021-03-27,44311.0,44311.0,,5458.0,4948.0,0.37,0.37,,419.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11230,Tunisia,TUN,2021-03-28,,,,,5172.0,,,,438.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11231,Tunisia,TUN,2021-03-29,53089.0,53089.0,,,5010.0,0.45,0.45,,424.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11232,Tunisia,TUN,2021-03-30,,,,,5067.0,,,,429.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11233,Tunisia,TUN,2021-03-31,,,,,4985.0,,,,422.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11234,Tunisia,TUN,2021-04-01,,,,,4903.0,,,,415.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11235,Tunisia,TUN,2021-04-02,70769.0,70769.0,,,4559.0,0.6,0.6,,386.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11236,Tunisia,TUN,2021-04-03,80140.0,80140.0,,9371.0,5118.0,0.68,0.68,,433.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11237,Tunisia,TUN,2021-04-04,88543.0,88543.0,,8403.0,5692.0,0.75,0.75,,482.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11238,Tunisia,TUN,2021-04-05,98057.0,98057.0,,9514.0,6424.0,0.83,0.83,,544.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11239,Tunisia,TUN,2021-04-06,104922.0,104922.0,,6865.0,6773.0,0.89,0.89,,573.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11240,Tunisia,TUN,2021-04-07,112254.0,108266.0,3988.0,7332.0,7189.0,0.95,0.92,0.03,608.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11241,Tunisia,TUN,2021-04-08,124779.0,119919.0,4860.0,12525.0,8347.0,1.06,1.01,0.04,706.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11242,Tunisia,TUN,2021-04-09,130374.0,125395.0,4979.0,5595.0,8515.0,1.1,1.06,0.04,720.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11243,Tunisia,TUN,2021-04-10,150963.0,142932.0,8031.0,20589.0,10118.0,1.28,1.21,0.07,856.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11244,Tunisia,TUN,2021-04-11,163010.0,154647.0,8363.0,12047.0,10638.0,1.38,1.31,0.07,900.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11245,Tunisia,TUN,2021-04-12,174569.0,166093.0,8476.0,11559.0,10930.0,1.48,1.41,0.07,925.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
11246,Tunisia,TUN,2021-04-13,175439.0,166959.0,8480.0,870.0,10074.0,1.48,1.41,0.07,852.0,Pfizer/BioNTech; Sinovac; Sputnik V,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401
